37	29	8	8	9	106	121	180
17	61	4	2	8	102	123	181
54	25	9	8	16	102	112	182
52	25	10	9	15	100	120	183
6	50	4	5	1	104	122	184
35	40	9	8	16	103	117	185
33	33	8	8	13	106	118	186
5	57	3	4	4	103	123	187
43	31	11	9	13	101	110	188
25	28	9	9	7	100	123	189
19	38	8	7	8	99	122	190
38	29	.	9	9	101	119	191
9	61	6	5	2	107	116	192
28	33	8	7	10	102	114	193
52	29	9	9	13	98	117	194
36	30	8	7	9	110	116	195
41	37	10	8	12	103	117	196
18	57	7	6	7	101	122	197
39	25	8	6	7	107	117	198
57	31	9	9	18	106	114	199
18	56	7	7	8	103	114	200
19	41	8	7	4	106	120	201
48	27	12	9	12	100	125	202
29	32	11	8	10	103	112	203
17	62	3	3	9	104	131	204
43	32	9	7	11	109	112	205
34	26	8	8	8	99	117	206
32	28	10	8	8	100	123	207
40	36	9	7	13	101	122	208
34	31	8	7	11	102	122	209
14	55	6	3	9	102	126	210
42	32	9	8	10	102	119	211
19	64	4	2	9	105	115	212
43	37	7	7	10	107	119	213
51	20	10	10	14	108	115	214
30	32	10	10	11	102	122	215
19	43	7	4	6	104	121	216
36	33	8	9	9	102	119	217
37	35	9	7	8	104	115	218
41	33	9	9	10	102	119	219
33	31	11	9	10	108	120	220
41	41	9	.	9	100	111	221
42	33	8	7	8	107	119	222
14	60	8	6	6	105	118	223
17	64	5	4	.	102	119	224
37	31	8	8	9	104	118	225
38	24	11	10	9	99	121	226
41	31	9	6	13	104	108	227
29	31	9	8	11	100	122	228
21	62	5	3	5	106	122	229
44	22	10	9	7	100	121	230
14	62	3	3	9	101	120	231
47	22	11	8	13	100	119	232
6	65	3	2	3	102	119	233
21	38	9	5	4	101	121	234
5	71	1	3	4	97	112	235
48	19	12	11	14	103	122	236
7	69	0	0	4	107	123	237
45	24	10	.	12	99	116	238
28	43	7	7	7	107	114	239
7	73	4	0	2	104	123	240
45	35	9	8	.	115	116	241
21	43	6	4	6	99	112	242
23	53	7	4	9	100	120	243
26	51	7	6	9	99	121	244
23	47	6	2	7	112	117	245
16	32	9	7	8	103	119	246
6	54	7	6	6	109	121	247
13	66	5	5	3	99	123	248
36	37	9	8	13	101	111	249
37	26	9	10	6	100	119	250
39	26	10	10	13	106	121	251
10	69	5	3	7	106	111	252
18	44	7	7	2	103	120	253
11	62	5	2	5	108	115	254
38	29	11	9	6	109	120	255
25	31	8	8	12	102	119	256
37	44	7	7	14	99	122	257
7	44	5	4	2	104	123	258
15	68	3	2	7	104	109	259
3	74	1	1	1	109	106	260
32	31	9	7	.	106	113	261
20	41	10	8	7	100	110	262
21	46	10	4	8	100	116	263
13	63	1	1	3	106	121	264
10	58	6	4	1	106	119	265
22	26	10	8	9	95	118	266
21	31	8	8	9	103	117	267
37	23	12	11	11	106	120	268
56	25	10	9	12	103	125	269
40	22	11	10	13	96	129	270
29	29	9	6	10	104	111	271
8	58	3	4	5	104	117	272
22	31	10	9	3	101	120	273
13	52	8	5	.	100	119	274
24	42	8	8	9	97	124	275
21	45	7	3	.	101	110	276
21	45	6	6	12	101	114	277
5	62	4	2	3	109	119	278
52	21	9	9	9	99	121	279
17	25	9	7	8	102	120	280
49	23	10	9	11	102	118	281
35	32	9	8	9	105	118	282
29	38	7	7	13	106	110	283
41	31	9	8	11	101	123	284
50	28	9	9	15	100	123	285
43	40	9	7	12	103	121	286
9	71	5	2	6	99	119	287
15	63	4	3	4	106	116	288
33	23	10	8	6	101	119	289
51	32	9	7	17	108	122	290
25	35	9	7	7	106	122	291
27	30	10	8	8	103	121	292
54	18	11	9	13	106	125	293
11	67	1	1	1	105	117	294
20	33	7	8	5	103	127	295
52	30	9	9	11	101	126	296
26	52	5	1	14	106	114	297
12	55	4	7	9	104	122	298
10	59	3	4	3	105	121	299
31	30	9	8	11	104	116	300
38	27	9	10	9	100	120	301
27	25	10	8	.	112	116	302
19	48	7	6	7	111	125	303
35	33	8	6	14	113	127	304
11	60	3	3	6	102	120	305
41	30	8	7	11	105	119	306
29	34	7	5	8	101	122	307
40	26	10	9	8	96	119	308
19	38	8	7	8	109	110	309
39	26	10	9	16	105	119	310
8	52	4	4	4	97	127	311
41	37	6	5	10	107	121	312
59	20	10	10	13	100	121	313
24	42	6	4	5	104	120	314
27	62	6	4	10	105	115	315
27	30	10	8	8	102	119	316
25	42	9	8	8	105	121	317
45	22	9	8	10	108	123	318
9	60	2	2	4	105	125	319
24	42	6	5	12	101	118	320
16	39	9	8	6	106	127	321
23	41	9	6	5	106	110	322
50	36	9	8	12	101	118	323
27	31	10	8	6	100	116	324
46	31	8	7	13	105	120	325
43	33	9	8	10	99	121	326
51	30	9	8	12	98	122	327
52	30	10	9	15	100	123	328
37	25	10	9	13	106	111	329
27	31	7	7	5	98	120	330
39	29	10	9	8	99	122	331
28	53	8	7	10	105	116	332
27	39	9	8	14	100	120	333
54	26	10	7	10	97	120	334
16	65	6	5	8	103	122	335
12	23	11	9	8	102	120	336
9	70	5	3	4	97	121	337
42	26	8	8	10	104	119	338
18	29	10	9	8	108	112	339
44	33	9	7	14	104	120	340
41	30	9	8	15	98	125	341
25	35	8	7	7	111	115	342
54	22	10	8	12	95	118	343
15	51	5	4	4	99	124	344
29	34	10	7	9	105	118	345
6	73	0	-1	3	103	110	346
6	43	9	8	3	96	122	347
6	58	6	7	8	108	118	348
16	60	3	1	3	100	121	349
23	40	8	8	5	112	112	350
22	50	8	7	11	97	120	351
4	61	.	1	1	103	114	352
29	17	8	6	11	104	116	353
28	28	8	7	10	103	117	354
15	34	8	9	5	101	120	355
23	24	9	6	6	106	119	356
20	49	7	6	9	101	120	357
34	33	8	8	8	104	123	358
23	25	10	9	6	101	122	359
30	24	10	8	4	115	123	360
28	32	9	9	4	108	110	361
46	26	10	9	12	107	122	362
28	39	9	9	12	112	121	363
10	77	2	2	5	108	123	364
32	37	7	7	10	102	123	365
30	33	8	7	9	99	125	366
9	73	2	0	4	103	115	367
33	48	11	6	12	104	122	368
39	31	10	9	.	103	118	369
41	28	9	8	15	101	112	370
54	29	8	8	16	102	121	371
5	66	5	2	-2	104	115	372
18	55	6	4	3	100	124	373
30	51	9	4	7	101	113	374
45	28	9	8	11	105	118	375
56	21	10	9	15	101	117	376
34	30	9	9	7	104	125	377
17	53	10	7	10	102	123	378
37	31	9	8	14	109	124	379
3	70	2	2	1	107	116	380
33	30	9	8	9	101	121	381
20	51	5	4	9	104	117	382
18	49	7	3	7	99	113	383
32	32	8	7	13	103	118	384
19	50	9	5	5	105	116	385
24	46	8	4	8	110	122	386
51	24	11	10	14	106	123	387
42	20	11	.	9	107	117	388
26	38	9	8	10	99	119	389
11	75	0	3	1	95	119	390
54	29	10	9	16	99	123	391
25	33	8	8	7	102	120	392
5	41	4	5	5	105	111	393
28	44	7	.	.	105	122	394
39	26	9	8	12	108	118	395
29	30	9	7	9	101	123	396
23	60	3	2	9	113	110	397
34	29	9	7	10	101	119	398
19	30	9	8	8	101	123	399
37	39	10	7	.	110	112	400
15	64	2	3	6	98	120	401
13	59	7	4	5	108	119	402
17	55	5	4	1	104	115	403
23	43	5	6	8	102	120	404
40	26	10	9	6	105	123	405
21	57	6	2	9	104	127	406
32	37	8	8	11	104	124	407
43	33	8	8	8	108	119	408
14	57	7	1	0	101	112	409
34	26	8	7	11	105	119	410
21	38	8	8	8	106	121	411
19	56	5	4	11	105	117	412
4	76	2	1	2	101	120	413
11	65	6	7	2	91	119	414
32	27	10	9	7	100	120	415
9	58	5	5	5	102	122	416
51	25	9	8	13	101	115	417
9	40	6	7	5	104	124	418
45	21	10	10	11	114	119	419
20	46	10	4	4	96	120	420
31	29	9	8	10	102	114	421
34	29	9	9	17	105	117	422
32	29	8	7	.	103	116	423
26	30	7	8	6	114	122	424
29	29	9	9	12	109	120	425
2	66	5	1	-2	102	119	426
26	29	9	8	6	112	121	427
33	32	8	8	.	100	121	428
39	26	9	8	9	98	118	429
44	30	9	7	12	114	119	430
13	52	4	3	3	101	122	431
47	38	8	7	12	99	123	432
53	26	11	9	12	109	127	433
23	32	8	8	7	97	121	434
29	29	10	9	11	95	116	435
18	41	9	6	5	104	125	436
31	33	9	7	8	106	122	437
3	38	8	6	3	109	126	438
19	48	6	4	9	96	117	439
15	23	9	8	11	108	122	440
53	27	9	9	12	97	129	441
21	63	4	2	9	96	120	442
20	32	9	9	8	104	112	443
20	49	6	4	3	105	120	444
40	24	11	9	11	103	124	445
19	57	5	-1	2	107	119	446
29	41	8	8	9	99	120	447
24	57	9	6	8	95	121	448
18	57	7	6	5	106	111	449
31	38	6	5	9	101	121	450
14	55	6	3	8	91	123	451
43	22	10	10	11	108	118	452
8	74	1	2	0	96	116	453
37	28	10	9	10	109	122	454
21	46	9	6	5	103	116	455
30	31	9	8	10	101	113	456
35	30	9	8	10	103	114	457
18	55	8	6	9	104	118	458
40	23	9	9	10	99	121	459
44	28	10	9	16	112	119	460
47	20	8	7	14	107	121	461
15	61	4	2	5	99	115	462
13	41	9	6	6	100	114	463
24	32	9	8	6	102	115	464
15	36	8	8	3	103	118	465
36	25	11	9	9	102	118	466
53	22	10	9	13	106	116	467
16	56	7	6	6	110	118	468
18	49	6	5	3	100	124	469
18	62	6	3	9	97	118	470
12	44	5	3	3	102	114	471
23	37	8	8	4	102	122	472
43	22	9	9	4	96	114	473
18	56	5	3	8	109	125	474
42	37	8	7	12	102	121	475
39	34	9	8	13	103	124	476
41	31	9	8	12	104	113	477
33	22	9	8	9	104	117	478
41	29	9	7	.	107	118	479
59	21	10	10	14	102	114	480
24	38	10	7	8	104	123	481
35	29	8	6	11	105	118	482
38	25	9	8	9	104	122	483
27	43	8	7	5	101	112	484
38	30	10	9	9	105	115	485
24	53	7	5	11	97	119	486
14	43	10	7	3	102	116	487
14	66	5	5	6	107	116	488
8	59	7	4	3	107	114	489
17	42	7	7	9	102	117	490
15	52	6	4	7	95	120	491
22	33	9	7	7	96	119	492
23	55	3	3	7	99	116	493
17	52	7	6	6	106	115	494
21	38	7	7	11	100	120	495
13	58	4	2	9	102	119	496
34	36	9	5	.	106	117	497
28	32	9	8	12	104	117	498
14	52	5	4	5	92	123	499
53	28	10	8	18	105	119	500
23	36	9	8	10	103	122	501
28	26	10	9	8	105	112	502
37	22	9	9	.	100	115	503
24	45	7	4	7	95	117	504
29	34	.	7	13	101	118	505
26	30	7	6	9	105	112	506
26	35	9	9	.	99	122	507
44	18	10	10	13	97	116	508
18	37	7	6	5	99	124	509
17	47	6	4	3	104	128	510
30	31	9	6	12	104	119	511
20	60	7	3	8	101	122	512
30	27	6	6	13	106	121	513
-4	69	2	2	2	104	118	514
9	62	6	3	4	111	121	515
32	32	9	7	7	102	115	516
44	23	10	8	10	99	123	517
35	25	10	8	.	101	114	518
17	70	5	3	5	100	120	519
40	31	9	8	12	97	111	520
20	49	6	2	9	109	125	521
14	37	9	8	6	103	131	522
49	25	9	10	15	101	115	523
23	44	5	3	5	106	123	524
30	23	9	10	10	106	119	525
19	53	4	3	5	108	110	526
11	46	9	9	8	97	114	527
28	28	11	10	7	106	118	528
45	32	9	9	11	105	121	529
19	47	10	8	8	103	118	530
5	59	3	3	5	103	115	531
55	29	10	8	13	105	116	532
21	34	11	8	6	107	128	533
27	43	7	5	7	102	120	534
9	57	6	6	0	106	119	535
18	60	4	4	6	98	117	536
12	74	2	-1	5	102	115	537
22	53	4	2	7	104	118	538
22	40	7	6	8	101	124	539
34	32	9	9	12	103	123	540
47	20	11	9	13	96	118	541
11	53	7	6	2	101	118	542
39	27	9	8	11	104	114	543
15	32	9	6	8	106	115	544
27	35	10	8	7	99	123	545
10	36	9	9	6	99	122	546
52	30	9	8	19	105	120	547
41	23	9	8	10	107	122	548
20	34	8	7	10	104	122	549
39	31	9	7	14	109	121	550
25	32	8	8	12	107	119	551
52	20	11	10	12	104	109	552
12	46	8	5	0	98	121	553
39	32	8	8	14	101	122	554
24	56	7	4	9	105	118	555
26	65	6	1	12	103	112	556
27	24	9	9	7	106	116	557
18	51	6	6	6	105	116	558
41	32	10	9	6	101	122	559
17	37	8	7	9	102	113	560
39	33	7	6	7	107	125	561
36	23	9	10	8	101	119	562
15	36	8	8	.	105	122	563
20	36	7	5	4	105	116	564
17	54	6	5	6	97	114	565
37	22	9	7	9	106	114	566
12	60	5	3	3	101	121	567
32	27	9	8	7	106	119	568
22	30	10	8	9	107	120	569
51	18	11	9	16	105	124	570
35	19	10	9	11	98	120	571
20	53	7	3	5	99	120	572
19	34	8	7	5	101	123	573
31	30	.	8	.	104	124	574
26	57	6	3	10	110	118	575
16	58	6	3	5	99	125	576
20	55	7	9	5	103	121	577
30	36	9	8	12	110	118	578
18	53	4	3	9	102	113	579
32	24	10	9	15	98	118	580
37	31	9	9	16	99	118	581
38	40	6	5	10	100	119	582
4	79	3	0	2	110	111	583
43	38	7	7	14	103	111	584
25	29	8	8	7	108	123	585
16	46	.	7	3	101	113	586
36	29	8	5	4	99	128	587
38	39	9	7	8	101	117	588
15	54	2	2	9	105	128	589
11	65	6	.	3	104	119	590
30	35	12	7	7	104	115	591
11	70	5	3	5	101	113	592
37	35	8	8	12	101	110	593
19	34	7	7	6	110	126	594
31	41	8	8	10	101	115	595
41	24	11	9	7	104	114	596
32	24	10	10	.	101	119	597
49	29	9	9	.	103	119	598
18	42	6	3	6	102	123	599
5	44	6	6	0	107	114	600
14	27	11	10	6	108	115	601
21	57	6	6	5	100	116	602
18	32	9	8	7	107	109	603
8	60	4	1	3	95	120	604
16	57	7	6	4	105	120	605
25	63	5	5	12	99	126	606
29	31	9	8	.	107	119	607
62	12	10	9	17	103	123	608
13	30	9	10	.	107	120	609
17	45	2	2	4	96	110	610
12	47	4	3	9	107	126	611
33	24	9	8	14	106	112	612
48	27	10	10	11	97	119	613
39	20	10	10	9	99	120	614
22	52	7	2	4	110	119	615
41	31	9	7	10	103	123	616
29	40	8	8	8	98	115	617
11	65	4	6	7	105	125	618
22	30	10	8	9	104	122	619
21	40	6	5	11	98	119	620
23	33	8	8	10	100	122	621
37	22	10	8	13	105	125	622
24	38	8	7	8	103	117	623
8	59	6	6	6	95	118	624
17	76	6	2	4	104	117	625
7	60	7	3	5	101	119	626
41	25	10	9	11	102	126	627
23	29	8	6	5	105	116	628
32	32	10	9	6	106	117	629
19	34	10	7	6	103	116	630
16	27	9	8	7	100	112	631
30	31	10	9	9	106	116	632
36	33	10	10	13	104	118	633
23	32	9	7	9	104	118	634
45	32	9	7	15	104	118	635
48	18	9	8	9	99	116	636
23	51	6	2	14	104	112	637
22	60	5	2	9	108	116	638
52	20	10	8	16	111	122	639
32	31	7	6	10	103	124	640
13	59	7	5	8	108	115	641
13	48	5	3	6	109	123	642
21	35	9	7	3	99	122	643
10	65	6	4	6	105	122	644
43	31	9	8	13	109	121	645
36	26	10	9	11	104	121	646
9	56	5	2	2	103	118	647
15	46	5	5	6	101	118	648
47	25	9	8	10	104	116	649
34	40	8	6	.	101	118	650
27	38	7	4	6	105	117	651
26	35	8	8	10	101	111	652
23	34	7	7	10	106	121	653
20	65	5	5	9	102	122	654
44	31	9	8	13	102	121	655
21	41	9	5	12	100	116	656
34	34	10	7	5	101	116	657
48	23	10	.	15	100	114	658
26	35	8	7	6	103	122	659
16	50	4	4	6	104	117	660
30	34	8	7	10	108	118	661
37	35	8	8	12	106	117	662
17	56	5	3	5	108	120	663
31	25	9	8	.	104	125	664
14	53	8	7	2	102	119	665
42	24	9	8	12	101	115	666
40	30	8	9	10	109	128	667
18	44	7	5	6	101	124	668
32	23	9	9	8	107	123	669
11	49	5	4	8	105	121	670
41	31	9	8	15	109	121	671
65	12	11	10	15	101	118	672
27	26	10	9	8	105	119	673
40	22	9	9	14	106	127	674
8	66	4	4	9	106	116	675
9	69	3	4	5	101	119	676
16	57	5	2	5	103	119	677
21	26	9	9	6	100	124	678
40	22	10	7	.	109	119	679
12	47	7	5	10	98	118	680
35	24	10	9	9	96	127	681
8	61	5	4	8	103	124	682
43	23	9	8	11	101	119	683
5	59	1	2	2	105	122	684
30	31	11	10	12	113	117	685
21	59	7	7	7	107	120	686
40	30	10	10	8	105	124	687
47	27	9	7	13	101	112	688
15	46	6	5	.	102	114	689
38	32	10	9	8	103	123	690
9	55	2	2	4	104	119	691
25	29	9	8	15	112	121	692
8	74	3	0	0	104	120	693
30	31	9	7	.	107	119	694
11	50	5	1	0	94	116	695
16	55	9	9	.	105	123	696
16	55	5	5	5	96	116	697
55	29	11	9	17	106	118	698
11	49	4	2	8	103	123	699
29	23	11	7	8	101	121	700
31	38	9	9	12	113	125	701
15	57	2	2	8	103	118	702
21	34	9	9	7	98	130	703
25	30	10	9	9	106	115	704
23	29	8	8	5	100	115	705
25	36	9	7	5	100	121	706
14	30	.	8	8	101	114	707
44	36	.	8	11	97	125	708
11	42	9	8	10	102	125	709
10	69	4	1	4	95	113	710
29	35	8	7	.	98	112	711
21	49	6	6	7	105	115	712
23	47	7	4	10	108	120	713
30	25	10	10	8	105	115	714
14	68	7	6	6	108	119	715
20	37	11	7	4	102	125	716
3	64	5	4	.	95	124	717
19	57	6	2	8	104	119	718
32	31	8	8	14	109	124	719
35	28	8	7	9	105	118	720
18	49	9	8	5	106	119	721
30	36	9	8	11	105	112	722
43	28	10	10	12	100	121	723
27	35	8	7	9	108	118	724
13	61	6	4	9	103	116	725
5	40	9	7	3	104	112	726
7	36	9	8	7	105	115	727
22	44	8	4	8	107	122	728
44	34	9	8	12	102	117	729
17	53	8	5	5	107	116	730
14	63	4	4	8	103	116	731
45	22	10	9	10	103	117	732
40	21	10	9	8	102	119	733
35	25	8	8	13	100	119	734
56	27	9	7	8	103	125	735
23	39	7	4	11	103	116	736
41	20	10	8	7	94	123	737
12	65	4	4	4	107	117	738
26	30	10	8	6	108	114	739
20	47	8	6	.	97	127	740
14	40	6	6	4	96	111	741
29	31	8	8	9	103	121	742
37	31	8	8	11	105	123	743
26	49	7	7	11	101	117	744
29	36	9	8	7	104	119	745
47	17	10	9	13	101	120	746
30	35	10	8	10	106	118	747
45	32	9	9	10	109	114	748
43	22	9	8	13	105	128	749
11	66	7	5	7	99	126	750
42	22	10	10	13	104	117	751
1	77	0	-1	3	96	113	752
35	21	8	8	10	101	124	753
13	55	1	4	7	105	118	754
7	58	2	2	7	110	118	755
33	27	9	9	8	99	120	756
17	57	6	5	7	100	117	757
6	73	2	1	5	100	113	758
42	26	10	8	11	102	116	759
17	60	3	2	6	99	124	760
29	31	8	7	.	103	115	761
15	30	8	8	5	104	114	762
28	31	9	8	11	98	114	763
23	64	8	2	9	102	126	764
29	20	10	8	13	103	125	765
26	49	7	7	11	94	121	766
27	32	9	5	.	106	119	767
34	31	9	7	10	101	114	768
34	23	9	8	9	98	126	769
9	52	5	5	6	103	120	770
52	13	11	8	.	113	122	771
9	54	8	7	7	102	115	772
23	38	9	7	8	99	115	773
14	68	3	2	5	109	117	774
24	33	9	8	5	97	120	775
30	29	10	8	5	102	123	776
22	34	8	6	9	101	125	777
44	32	9	9	16	102	124	778
24	30	9	9	10	105	116	779
10	58	7	4	4	112	121	780
14	43	8	7	9	106	120	781
51	22	12	10	5	101	127	782
9	50	4	4	0	108	126	783
24	40	8	7	9	103	116	784
24	29	10	8	6	99	118	785
30	30	9	8	9	101	120	786
22	53	6	4	7	106	116	787
26	30	9	8	9	100	115	788
33	21	10	9	13	109	125	789
19	39	9	9	11	104	114	790
13	63	5	5	8	103	116	791
3	77	2	1	3	105	118	792
46	35	9	8	16	101	121	793
3	57	4	3	7	111	123	794
18	42	7	7	5	107	123	795
44	26	8	7	10	108	115	796
39	22	10	9	8	103	125	797
31	31	9	7	9	109	117	798
37	25	9	9	9	103	122	799
23	60	3	4	7	102	121	800
25	30	10	6	8	102	122	801
6	74	1	2	3	98	122	802
23	31	7	6	12	107	117	803
21	42	8	7	4	104	124	804
37	27	7	7	6	106	122	805
35	32	9	9	9	105	127	806
22	34	10	8	10	108	122	807
37	24	8	7	9	108	127	808
20	31	7	6	10	103	124	809
27	28	8	7	5	101	119	810
37	32	8	7	12	96	117	811
25	31	8	8	6	99	118	812
15	51	6	5	5	107	112	813
7	81	2	2	3	108	118	814
33	23	9	8	11	103	121	815
17	56	11	6	4	106	116	816
34	35	8	7	6	102	128	817
35	26	11	9	8	95	113	818
17	50	3	3	9	97	118	819
40	24	10	8	9	106	118	820
34	25	11	9	6	100	118	821
34	29	9	7	13	106	116	822
19	34	9	7	7	105	122	823
12	47	5	2	6	105	126	824
16	48	8	6	7	96	120	825
13	59	6	3	5	101	122	826
35	21	10	9	15	104	125	827
21	37	7	6	10	105	110	828
45	29	9	9	9	99	116	829
8	55	5	6	4	111	114	830
16	53	7	3	6	112	120	831
46	26	11	10	8	97	124	832
4	77	1	-1	3	103	120	833
43	31	10	8	12	96	116	834
49	20	9	9	10	104	122	835
27	23	10	8	8	98	113	836
23	66	8	5	8	101	123	837
24	41	7	5	10	100	118	838
29	41	11	6	12	100	117	839
41	28	9	9	10	107	122	840
35	36	7	8	10	101	115	841
42	22	8	8	12	110	117	842
23	60	5	6	10	102	118	843
25	29	10	9	9	101	121	844
27	27	10	8	12	102	125	845
10	63	3	2	5	106	115	846
24	44	7	6	10	105	118	847
22	35	8	8	.	104	121	848
31	28	.	6	11	95	111	849
7	64	3	3	5	102	113	850
22	43	7	6	10	106	123	851
41	40	8	7	15	98	116	852
25	49	11	8	12	108	121	853
47	20	10	9	14	105	118	854
24	34	8	7	10	111	122	855
32	37	8	8	10	110	117	856
27	37	8	7	8	103	126	857
31	33	8	9	10	104	116	858
11	64	6	5	7	98	123	859
27	48	8	7	11	102	119	860
29	29	9	7	4	105	115	861
61	33	9	8	18	104	123	862
10	62	5	3	6	95	117	863
13	41	7	5	6	101	119	864
19	50	9	8	4	104	120	865
23	27	10	8	8	102	115	866
37	25	11	10	10	98	121	867
32	29	8	8	7	107	124	868
32	25	10	8	7	99	121	869
24	30	9	6	8	108	114	870
18	58	5	4	12	108	116	871
30	33	9	8	8	110	119	872
14	45	6	5	5	112	120	873
45	29	9	9	13	108	123	874
